clip_path,label,source_group,source_files,start_second,duration_seconds
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00351.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/dbsound-rain-falls-at-night-cars-hum-and-people-talk-softly-248228.mp3,152.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00589.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/stockimagesfromhome-intense-rain-hitting-against-car-window-141329.mp3,40.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00353.wav,no_rain,busy,"/home/amani/phd/busy/Heavy traffic sound on Gandhi Circle , Jaipur, Rajasthan ｜ Date 12-02-2023.wav",140.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00218.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_138.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_297.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00720.wav,no_rain,people,/home/amani/phd/people/4s/training/crowded-avenue-people-talking-vendors-shouting-musicians-playing-part-1-7099_chunk_33.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00259.wav,no_rain,people,/home/amani/phd/people/4s/training/busy-street-ambience-195884_chunk_263.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00678.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain-in-car-driving-window-engine-190711-24400.mp3,60.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00479.wav,rain,light_rain,/home/amani/phd/rain/light/donrain-rain-inside-a-car-2-145404.mp3,416.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00519.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_152.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_377.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00681.wav,no_rain,people,/home/amani/phd/people/4s/training/Easy Italian 1 - Cosa ti piace di più mangiare？ ｜ Italians fakjjjjjjjvourite food_chunk_159.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00480.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-raining-on-car-window-16913.mp3,120.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00632.wav,no_rain,heavy_traffic,/home/amani/phd/heavy/k.wav,52.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00072.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_170.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_536.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00652.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain-from-inside-car-52047.mp3,16.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00723.wav,rain,light_rain,/home/amani/phd/rain/light/donrain-rain-inside-a-car-2-145404.mp3,720.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00255.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-heavy-rain-from-inside-car-53318.mp3,192.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00336.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_196.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_321.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00639.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain-heavy-inside-car-windshield-pei-summer-03-23741.mp3,16.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00069.wav,no_rain,busy,/home/amani/phd/busy/street-city-traffic-voices-busy-london-34525.wav,4.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00381.wav,rain,light_rain,/home/amani/phd/rain/light/donrain-rain-inside-a-car-2-145404.mp3,408.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00304.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-raining-on-car-window-16913.mp3,28.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00087.wav,rain,light_rain,/home/amani/phd/rain/light/freesound_community-gentle-rain-from-window-24548.mp3,32.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00656.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_335.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_298.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00266.wav,rain,light_rain,/home/amani/phd/rain/light/freesound_community-raindrops-on-car-roof-18235.mp3,36.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00063.wav,no_rain,heavy_traffic,/home/amani/phd/heavy/traffic#yttrendingvideo #highlights#cityroads #yatri#travel#trafficnoise #carsvehicles#kolkata.wav,60.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00716.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_295.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_176.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00078.wav,no_rain,people,/home/amani/phd/people/4s/training/street-market-gap-france-24951_chunk_422.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00370.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_245.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_451.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00606.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/31736081-rain-on-car-shield-361559.mp3,120.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00702.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain-61324.mp3,132.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00222.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/juliush-rain-on-a-car-roof-nature-sounds-8448.mp3,36.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00114.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain-from-inside-car-52047.mp3,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00549.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-heavy-rain-on-car-58552.mp3,52.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00343.wav,no_rain,busy,/home/amani/phd/busy/american-ambiences-city-street-traffic-hum-new-york-city-180872.wav,148.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00175.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/juliush-rain-on-a-car-roof-nature-sounds-8448.mp3,28.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00515.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain-inside-car_summer_johannesburg_14h00-23945.mp3,68.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00621.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_121.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_189.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00416.wav,no_rain,people,/home/amani/phd/people/4s/training/busy-street-ambience-195884_chunk_163.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00235.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_611.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_287.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00206.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_255.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_128.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00286.wav,rain,light_rain,/home/amani/phd/rain/light/donrain-rain-inside-a-car-2-145404.mp3,28.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00581.wav,no_rain,heavy_traffic,/home/amani/phd/heavy/k.wav,80.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00343.wav,rain,light_rain,/home/amani/phd/rain/light/donrain-rain-inside-a-car-2-145404.mp3,168.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00436.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_405.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_579.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00032.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-windscreen-wipers-heavy-rain-23366.mp3,84.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00143.wav,no_rain,people,/home/amani/phd/people/4s/training/audio_chunk_20250513_113337_3.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00211.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/dbsound-rain-falls-at-night-cars-hum-and-people-talk-softly-248228.mp3,200.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00194.wav,no_rain,busy,/home/amani/phd/busy/busy-street-ambience-195884.wav,236.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00406.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-heavy-rain-from-inside-car-53318.mp3,252.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00040.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_300.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_361.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00382.wav,rain,light_rain,/home/amani/phd/rain/light/donrain-rain-inside-a-car-2-145404.mp3,196.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00159.wav,no_rain,busy,/home/amani/phd/busy/youtube_6jrjkofvTgs_audio3.wav,224.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00471.wav,no_rain,busy,"/home/amani/phd/busy/Heavy traffic sound on Gandhi Circle , Jaipur, Rajasthan ｜ Date 12-02-2023.wav",404.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00189.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-driving-in-rainstorm-interior-17186.mp3,104.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00163.wav,no_rain,people,/home/amani/phd/people/4s/training/busy-street-ambience-195884_chunk_104.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00598.wav,no_rain,busy,/home/amani/phd/busy/North Ave Corner Mindanao Ave QC.wav,216.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00421.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-heavy-rain-in-the-car-23182.mp3,24.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00579.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/donrain-rain-inside-a-car-113602.mp3,808.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00084.wav,rain,light_rain,/home/amani/phd/rain/light/donrain-rain-inside-a-car-2-145404.mp3,124.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00649.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_540.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_513.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00049.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-heavy-rain-inside-a-car-65007.mp3,8.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00156.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/donrain-rain-inside-a-car-113602.mp3,224.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00243.wav,no_rain,busy,/home/amani/phd/busy/youtube_6jrjkofvTgs_audio3.wav,192.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00381.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_349.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_181.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00220.wav,no_rain,people,/home/amani/phd/people/4s/training/kids-playing-226766_chunk_12.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00300.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_550.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_558.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00455.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_110.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_236.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00467.wav,no_rain,busy,/home/amani/phd/busy/youtube_6jrjkofvTgs_audio3.wav,76.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00713.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_384.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_248.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00482.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/donrain-rain-inside-a-car-113602.mp3,416.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00180.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain-61324.mp3,96.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00129.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_283.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_111.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00484.wav,no_rain,heavy_traffic,/home/amani/phd/heavy/traffic #yttrendingvideo #trafficsounds #roadnoise #cityroads #roadjam.wav,60.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00584.wav,rain,light_rain,/home/amani/phd/rain/light/donrain-rain-inside-a-car-2-145404.mp3,308.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00478.wav,rain,light_rain,/home/amani/phd/rain/light/donrain-rain-inside-a-car-2-145404.mp3,252.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00676.wav,no_rain,busy,/home/amani/phd/busy/american-ambiences-city-street-traffic-hum-new-york-city-180872.wav,168.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00521.wav,no_rain,busy,"/home/amani/phd/busy/Heavy traffic sound on Gandhi Circle , Jaipur, Rajasthan ｜ Date 12-02-2023.wav",196.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00437.wav,no_rain,people,/home/amani/phd/people/4s/training/kids-playing-226766_chunk_15.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00347.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain-on-windshield-28506.mp3,40.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00709.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_311.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_302.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00408.wav,no_rain,people,/home/amani/phd/people/4s/training/182800-2-2-2.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00636.wav,no_rain,busy,/home/amani/phd/busy/indian-traffic-1-135829.wav,68.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00655.wav,rain,light_rain,/home/amani/phd/rain/light/freesound_community-rain-in-a-window-30246.mp3,8.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00258.wav,no_rain,people,/home/amani/phd/people/4s/training/162318-2-0-38.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00244.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/31736081-rain-on-car-shield-361559.mp3,52.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00613.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_252.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_207.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00327.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_414.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_389.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00538.wav,no_rain,people,/home/amani/phd/people/4s/training/crowded-park-16916_chunk_6.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00293.wav,no_rain,people,/home/amani/phd/people/4s/training/Why Do You Live in Milan？ ｜ Easy Italian 53_chunk_19.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00080.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_577.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_281.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00655.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_354.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_101.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00627.wav,rain,light_rain,/home/amani/phd/rain/light/freesound_community-raindrops-dripping-on-roof-of-car-27720.mp3,16.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00083.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_165.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_277.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00109.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_224.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_132.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00371.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-heavy-rain-from-inside-car-53318.mp3,280.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00055.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-soft-rain-on-car-windshield-72402.mp3,8.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00535.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/worawooth_p-rain-in-car-235439.mp3,24.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00055.wav,no_rain,heavy_traffic,"/home/amani/phd/heavy/Traffic Sound (Day- Night), Evening Road Traffic, Road Traffic Noise.wav",204.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00313.wav,rain,light_rain,/home/amani/phd/rain/light/freesound_community-raindrops-on-car-roof-18235.mp3,164.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00445.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_433.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_403.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00110.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/alex_jauk-rain-noises-inside-the-car-216932.mp3,12.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00431.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-heavy-rain-from-inside-car-53318.mp3,104.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00101.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-heavy-rain-from-inside-car-53318.mp3,296.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00514.wav,rain,light_rain,/home/amani/phd/rain/light/donrain-rain-inside-a-car-2-145404.mp3,820.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00461.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_324.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_539.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00267.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-windscreen-wipers-heavy-rain-23366.mp3,88.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00561.wav,no_rain,people,/home/amani/phd/people/4s/training/crowd-talking-138493_chunk_522.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00297.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain-while-in-parked-car-57994.mp3,48.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00507.wav,rain,light_rain,/home/amani/phd/rain/light/freesound_community-gentle-rain-from-window-24548.mp3,116.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00171.wav,no_rain,people,/home/amani/phd/people/4s/training/161005-2-0-14.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00079.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_584.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_336.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00378.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-soft-rain-on-car-windshield-72402.mp3,40.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00287.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/donrain-rain-inside-a-car-113602.mp3,748.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00671.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_407.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_610.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00318.wav,no_rain,people,/home/amani/phd/people/4s/training/crowd-talking-138493_chunk_44.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00127.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/donrain-rain-inside-a-car-113602.mp3,632.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00619.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain-from-inside-car-52047.mp3,324.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00293.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-heavy-rain-from-inside-car-53318.mp3,492.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00528.wav,rain,light_rain,/home/amani/phd/rain/light/donrain-rain-inside-a-car-2-145404.mp3,744.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00555.wav,no_rain,busy,/home/amani/phd/busy/Traffic Noise ｜ Date 27-08-2023.wav,268.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00483.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-013248_rain-from-inside-carwav-57915.mp3,72.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00356.wav,rain,light_rain,/home/amani/phd/rain/light/freesound_community-rain-in-a-window-30246.mp3,52.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00171.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/alex_jauk-rain-from-inside-the-car-ambience-211813.mp3,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00466.wav,no_rain,people,/home/amani/phd/people/4s/training/busy-street-ambience-195884_chunk_267.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00662.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-heavy-rain-from-inside-car-53318.mp3,168.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00505.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_373.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_293.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00210.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-rain_inside_of_a_car-77152.mp3,48.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00486.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-windscreen-wipers-heavy-rain-23366.mp3,68.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00141.wav,rain,light_rain,/home/amani/phd/rain/light/freesound_community-014472_drops-of-rain-inside-a-car-57156.mp3,60.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00460.wav,no_rain,heavy_traffic,/home/amani/phd/heavy/traffic on wheels#trafficnoise#yttrendingvideo#travel.wav,16.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00213.wav,no_rain,busy,/home/amani/phd/busy/indian-traffic-1-135829.wav,56.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00622.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/freesound_community-017754_rain-recorded-in-car-55107.mp3,8.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00463.wav,no_rain,calm,/home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_299.wav | /home/amani/phd/calm/training/busy-street-ambience-195884_chunk_383.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00593.wav,no_rain,calm,/home/amani/phd/calm/training/busy-street-ambience-195884_chunk_328.wav | /home/amani/phd/calm/training/Street Sounds 2 _Road Nosie__chunk_219.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00705.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/donrain-rain-inside-a-car-113602.mp3,460.0,4
/home/amani/phd/rain_detection/processed_binary_4s/no_rain/no_rain_00594.wav,no_rain,people,/home/amani/phd/people/4s/training/207214-2-0-54.wav,0.0,4
/home/amani/phd/rain_detection/processed_binary_4s/rain/rain_00200.wav,rain,heavy_rain,/home/amani/phd/rain/heavy/dbsound-rain-falls-at-night-cars-hum-and-people-talk-softly-248228.mp3,176.0,4
